/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_193.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_193.txt,DC WELL DC P DC PEOPLE LIKE THEY LIKE TO SAY MO AND BOB,1,DC? Well DC p- DC people like they like to say Mo and Bob.,5.3439999999999985
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_f_01_1_part_144.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_f_01_1_part_144.txt,WELL MY GRANDMOTHER UH SHE WAS JUST A COMMON LABORER OUT SHE WOULD DO FIELD WORK LIKE TOBACCO AND COTTON BECAUSE MY MOTHER UH WAS A TRAINED DIETICIAN,1,"[Well] my grandmother uh, she was just a common laborer out- she would do field work like, tobacco and cotton because my mother, uh, was a trained dietician",11.027
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag2_m_01_1_part_47.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag2_m_01_1_part_47.txt,SEE ONE OF TWO THINGS CAN HAPPEN IT SLOWS THE HEART RATE DOWN SO SLOW THAT YOU BASICALLY I SUSPENDED IN TIME OR THE CE S SOMETHING HAPPENS WHERE THE CELLS CRYSTALLIZE AND ONCE THEY START TO TURN INTO CRYSTALS THEY BUST THROUGH THE CELL WALLS AND YOU BASICALLY BLEED TO DEATH AND OOZE OUT ALL YOUR CELL MATTER INTO YOUR BODY BECAUSE THERE'S CRYSTALLIZING YOU,1,"See one of two things can happen. It slows the heart rate down so slow that you basically i- suspended in time. Or the ce- s- something happens where the cells crystallize and once they start to turn into crystals, they bust through the cell walls. And you basically bleed to death and ooze out all your cell matter [into your body] because there's crystallizing you",23.912
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_f_02_1_part_99.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_f_02_1_part_99.txt,WHAT DO YOU MEAN THEY'RE LIKE I'M LIKE W WHAT MAKES YOU THINK BUT I SHOULD YOU KNOW SO ALL OF THESE LUXURIES I HAVE RIGHT HERE PEOPLE HAVE SPENT BIG MONEY TO COME WAY OVER HERE FOR IT SO,1,"What do you mean? They're like- (laughing) I'm like, w- what makes you think- But I should. You know, so all of these luxuries I have right here. People have spent big money to come way over here for it. So.",11.43
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_m_01_1_part_97.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_m_01_1_part_97.txt,WELL UH ALONG IN THIS TIME THEY THEY FELT AS THOUGH THAT THERE WAS OPPORTUNITIES UP HERE UH SOME OF MY MOTHER'S UH MY GRANDMOTHER'S UH SISTERS UH THEY LIVED IN UM UH LE ROY AND THEN SOME OF 'EM MOVED TO UH BUFFALO UH WHERE WHERE THERE WAS A RURAL HELP WHERE YOU COULD,1,"Well, uh, along in this time, they- they felt as though- that there was opportunities up here. Uh, some of my mother's- uh, my grandmother's, uh, sisters, uh, they lived in, um, uh, Le Roy, and then some of 'em moved to, uh, Buffalo, uh, where- where there was a rural help where you could",20.874
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag2_m_01_1_part_13.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag2_m_01_1_part_13.txt,I DON'T KNOW I KNOW I'M JUST GOING ON AND ON BUT LIKE THIS ALL STARTED FROM YOU JUST ASKING ME ABOUT MY NAME YOU KNOW WHAT I'M SAYING,1,"I don't know, I know I'm just going on and on, but like this all started from you just asking me about my name. You know what I'm [saying?]",7.217
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_f_02_1_part_92.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_f_02_1_part_92.txt,EXTRAORDINARY TIME ON STUFF OR TO STAY LATE I FEEL LIKE PEOPLE REALLY VALUE THAT IN MY PROGRAM AND I'M JUST LIKE YOU KNOW I TRIED TO DO THAT BUT THEN I REALIZED LIKE NO I NEED TO DO WHAT WORKS FOR ME AND WHAT WORKS FOR ME IS TO TO GET UP REALLY EARLY AND TO GO AND SOMEHOW PEOPLE WERE ALWAYS IMPRESSED THAT I WOULD COME EARLY BUT I JUST LIKE NO I'M JUST GOING BUT I WOULD ALSO LIKE LEAVE EARLIER TOO BECAUSE AT A CERTAIN POINT I WAS TIRED,1,"extraordinary time, on stuff, or to stay late. I feel like people really value that in my program. And I'm just like, you know, I tried to do that, but then I realized like, no. I need to do what works for me and what works for me is to- to get up really early and to go. And somehow people were always impressed that I would come early, but I just like, no, I'm just going. But I would also, like, leave earlier too, because at a certain point I was tired.",20.731
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag3_f_03_1_part_123.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag3_f_03_1_part_123.txt,I CAN'T REMEMBER WHAT SONG IT WAS HE HAD A HE HAD A LOT OF CALL AND RESPONSE SONGS UM YEAH THAT'S BASICALLY IT UM,1,"[I can't remember what song] it was. He had a- he had a lot of call and response songs. Um, <ts> yeah that's basically it, um.",9.756
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_02_1_part_99.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_02_1_part_99.txt,TO SEE I DON'T WANT MY CHILD TO FALL IN THE WASTELANDS LEARNING BECAUSE OF A LAZY TEACHER OR TO GET TURNED OFF FROM EDUCATION FROM A LAZY TEACHER,1,"to see- I don't want my child to fall in the wastelands learning because of a lazy teacher, [or to get] turned off from education from a lazy teacher.",8.756
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_01_1_part_8.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_01_1_part_8.txt,ALRIGHT THEN UM SO I'M THE YOUNGEST I HAVE TWO UH AN OLDER BROTHER AND AN OLDER SISTER UM SO YOU KNOW IT WASN'T WASN'T LIKE MY MOM WAS INEXPERIENCED WHEN I TELL THIS STORY EVERYBODY THINKS LIKE OH IS IT ONE OF THOSE SHE DIDN'T KNOW SHE WAS PREGNANT SHE KNEW SHE WAS PREGNANT SHE KNEW WHAT TO DO SHE JUST DIDN'T DO IT UM SHE WOKE UP UH CHRISTMAS EVE AND UM PRETTY MUCH SHE FELT LIKE UH YOU KNOW,1,"[Alright] then. Um, so I'm the youngest. I have two, uh- an older brother and an older sister. Um, so, you know, it wasn't- wasn't like my mom was inexperienced. When I tell this story, everybody thinks like, oh is it one of those she didn't know she was pregnant? She knew she was pregnant. She knew what to do. She just didn't do it. Um, she woke up, uh, Christmas Eve and, um, pretty much she felt like, uh, you know,",20.099
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag3_f_01_1_part_130.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag3_f_01_1_part_130.txt,THAT'S GONNA GET TIRED AFTER AWHILE AND DON'T NO MAN WANT NO WOMAN THAT'S JUST GONNA SIT HOME AND DO NOTHING ALL DAY SO BY ALL MEANS GET UP DO WHAT YOU GOT TO DO ONE OF 'EM IS UM,1,"That's gonna get tired after awhile, and don't no man want no woman that's just gonna sit home and do nothing all day. So by all means, get up. [Do what you got to do.] One of 'em is um,",8.47
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag4_m_01_1_part_22.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag4_m_01_1_part_22.txt,SO THAT'S WHEN THE THE BAD YEARS YOU KNOW STARTED TO C Y YOU KNOW CREEP IN CAUSE ALTHOUGH WE WERE LIKE SMOKING MARIJUANA YOU KNOW DRINKING BEER AND ALL THIS KIND OF STUFF UH DOING THE HEROIN EVENTUALLY GOT TO THE POINT IT GOT TO THE POINT WHERE UH I HAD A HABIT MY BROTHER HAD A HABIT YOU KNOW AND LOT OF OH LOT OF THE OTHER GUYS HAD HABITS THAT WE D THAT WE DEALT WITH,1,"So that's when the- the bad years, you know, started to c- y- you know creep in. Cause although we were like smoking marijuana, you know, drinking beer and all this kind of stuff uh, doing the heroin eventually got to the point- it got to the point where uh, I had a habit, my brother had a habit you know and lot of o- lot of the other guys had habits that we d- that we dealt with.",20.015
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_m_01_1_part_133.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_m_01_1_part_133.txt,YEAH YEAH UM YEAH SO BEING IN THE COMMUNITY DOING MINISTRY OUT WE DO A LOT OF OUTREACH UM W AND BASICALLY WE'LL UM GIVE AWAY GROCERIES UH GIVE AWAY LUNCHES UH ANSWER BIBLICAL QUESTIONS FROM UM A A PA SYSTEM OUTSIDE UM AND AND SO ONE OF THE INSTANCES THAT COMES TO MIND,1,"[Yeah yeah.] Um, yeah, so being in the community, doing ministry out- we do a lot of outreach, um, w- and basically we'll um, give away groceries, uh, give away lunches, uh, answer biblical questions from um, a- a PA system outside. Um, and- and so one of the instances that comes to mind-",21.19
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag2_f_01_1_part_64.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag2_f_01_1_part_64.txt,AND THEY THINK IT'S THE GREATEST THING IN THE WORLD BUT I DON'T REALLY SEE THE VALUE IN IT JUST BECAUSE IT'S LIKE THE SAME COOKIE DOUGH EVERY SUNDAY IT'S LIKE PRE MADE I JUST PUT IT IN THE OVEN BUT THEY REALLY LIKE IT UM AND THIS YEAR SPECIFICALLY I'M LIKE I THINK I'M A WAY BETTER RA JUST BECAUSE I'M MORE COMFORTABLE INTERACTING WITH ALL THESE RESIDENTS AND LIKE,1,"and they think it's the greatest thing in the world but I don't really see the value in it just because it's like the same cookie dough every (laughing) Sunday. It's like pre-made. I just put it in the oven but they really like it. Um, and this year specifically I'm like- I think I'm a way better RA just because I'm more comfortable interacting with all these residents and like,",21.112
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_13.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_13.txt,SHE GREW UP LIKE DIFFERENT FROM US SHE WAS R REAL LIKE LIKE ME AND MY OLDER SISTER WE WAS OUT THERE LIKE SHE WASN'T REALLY SHE AIN'T REALLY EXPERIENCED THE STUFF THAT WE EXPERIENCED LIKE THAT,1,"she grew up /?/ like different from us she was r- real like /?/ like /?/. Me and my older sister we was out there, like she wasn't really- she ain't really experienced the stuff that we experienced like that.",9.196
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_m_03_1_part_135.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_m_03_1_part_135.txt,THEY CAME HERE SO YEAH THIS IS A VERY VERY VERY DIVERSED DIVERSE CITY YOU KNOW D VARIOUS NATIONALITIES AND EVERY ONE IS CORDIAL WITH ONE ANOTHER THAT'S THE THING THERE'S THERE IS NOT UM,1,"they came here. <laugh> So yeah, this is a very very very diversed- diverse city. You know, d- various nationalities, and every one is cordial with one another, that's the thing. There's- there is not- um,",20.373
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_02_1_part_117.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_02_1_part_117.txt,UM SO I DID THAT AND THEN FROM THERE I STARTED WORKING FOR GROUP HEALTH ADMINIS GROUP HEALTH ASSOCIATION GHA THEY'RE NO LONGER AND THEY WERE THE FIRST HMO IN THE DC AREA SO I WORKED FOR THEM OOH ALMOST TEN YEARS AND THEN THEY DECIDED TO PULL UP OUT OF THE AREA,1,"Um, so, I did that. And then from there I started working for Group Health Adminis- Group Health Association, GHA they're no longer. And they were the first HMO in the DC area. So I worked for them ooh almost ten years. And then they decided to pull up out of the area",20.457
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_m_01_1_part_5.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_m_01_1_part_5.txt,MY MOM ALWAYS KEPT ME WELL KEPT LIKE HAD NICE YOU KNOW CLOTHES I HAD STUFF YOU KNOW I'D GO OUT AND PLAY IN BUT LIKE I KNEW WHAT I WAS EATING AT NIGHT LIKE NEVER HAD TO WORRY ABOUT MEALS AND ONCE I STARTED REALIZING THAT THAT WAS DIFFERENT FOR THE OTHER KIDS THAT KIND OF LIKE SHEDDED A LIGHT,1,"my mom always kept me, well kept, like, (pause 0.009) had nice, you know, clothes. I had stuff you know I'd go out and play in, but like I knew what I was eating at night. Like, never had to worry about meals. And once I started realizing, that that was different for the other kids, that kind of like, shedded a light",20.755
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_f_02_1_part_57.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_f_02_1_part_57.txt,WE WOULD FIND SOMETHING TO DO IF LIKE IT'S NOT A MALL IN THIS YOU KNOW BUT IT'S STILL PRINCEVILLE IT'S I MEAN I WOULDN'T WANT TO GROW UP ANYWHERE ELSE,1,"We would find something to do. If like- it's not a mall in this- You know, but it's still Princeville. It's- I mean I wouldn't want to grow up anywhere else.",9.413
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_01_1_part_137.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_01_1_part_137.txt,OH I REMEMBER WHEN MY GRANDFATHER DIED AND THEN WHEN MY MOTHER'S BROTHER DIED AND PEOPLE FAMILY COME AROUND AND I HAD REAL THICK HAIR SOMEWHAT A DECENT YOU KNOW NICE LONG LENGTH THEY WOULD SAY THAT'S 'S DAU DAUGHTER,1,"Oh, I remember when my grandfather died. /And then/ when my mother's brother died, and people- family come around, and I had real thick hair, somewhat- a decent- you know, nice long /length/. They would say, that's /RD-NAME-4/'s dau- daughter.",20.731
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_m_02_1_part_88.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_m_02_1_part_88.txt,YOU KNOW JUST BECAUSE HE WAS FROM YOU KNOW THAT THAT BRIDGE SHOULD BE TORN I CAN'T UNDERSTAND HOW,1,"You know, just because he was from- You know that- that bridge should be torn- I can't [understand how-]",5.482
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_02_1_part_56.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_02_1_part_56.txt,BECAUSE THEY GET THERE WHAT LIKE FOUR WEEKS BEFORE EVERYBODY ELSE SO THEY HAVE ALL THE THEY TAKE 'EM TO DARIEN LAKE AND TRIPS LIKE THAT SO YOU HAVE SOMEBODY THERE THAT YOU KNOW,1,"Because they get there, what, like four weeks before everybody else, so they have all the- they take 'em to Darien Lake and trips like that, so you have somebody there that you know.",10.824000000000002
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_02_1_part_70.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_02_1_part_70.txt,UM WE USED TO UM ROLL OLD TIRES WHEN MY DAD COULDN'T USE THAT TIRE ANYMORE USED TO PUSH THE TIRE AND THEN SOMETIME HE WOULD BUY US SECOND HAND BICYCLES THAT WE C HAVE TO ABOUT FIVE OF US HAD TO SHARE,1,"Um, <ts> we used to, um, roll old tires when my dad couldn't use that tire anymore. <laugh> Used to push the tire. And then sometime he would buy us second hand bicycles that we c- have to- about five of us had to share",13.653
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag2_m_01_1_part_153.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag2_m_01_1_part_153.txt,UH YOU KNOW I DON'T KNOW IF Y YOU YOU SHOULD KNOW THEY HAVE THEY THEY HAD I DON'T KNOW IF THEY STILL HAVE IT THEY HAD THE GO GO PARTIES GO GO CLUBS THEY HAD GO GO CLUBS FOR KIDS CALLED THE YOU EVER HEARD OF THE CFE THIS WAS IN UPPER MARLBORO MARYLAND THEY HAD TH THEY HAD THE CFE I DON'T RENAM REMEMBER THE NAMES OF OTHER GO GO CLUBS BUT UM AS A CHILD I'M'A SAY I WAS LIKE ABOUT TEN TO THIRTEEN YEARS OLD,1,"[Uh, you know-] I don't know if y- You- You should know. They have- they- they had- I don't know if they still have it. They had the go go parties. Go go clubs. They had go go clubs for kids called the- You ever heard of the CFE? This was in Upper Marlboro, Maryland. They had th- They had the CFE. I don't renam- remember the names of other go go clubs, but um, as a child, I'm'a say /I/ was like, /about/ ten to thirteen years old,",21.096
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag4_m_02_3_part_14.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag4_m_02_3_part_14.txt,YOU H YOU HAD EXCUSE ME YEAH I'M OKAY NOW,1,you h- you had- <cough> Excuse me. <clears throat> Yeah I'm okay [now.],12.254
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_f_01_1_part_34.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_f_01_1_part_34.txt,IT'S NOT AS ROUGH AS THE NEW GO GO MUSIC IS AND YOU KNOW IT'S JUST KIND OF CHILL SO IT FIT MY PERSONALITY,1,"[It's not] as rough as the new go go music is and, you know, it's just kind of chill so it fit my personality.",6.343
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_m_01_1_part_45.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_m_01_1_part_45.txt,UH POLITICAL UH ISOLATION I MEAN WE HAVE THE SAME THINGS TODAY SO WE'VE GOT A COUNTRY WHERE THERE'S CLOSE TO TWO HUNDRED FIFTY MILLION PEOPLE AND WE FIND TWO CANDIDATES THAT EVERYBODY HATES TO RUN FOR PRESIDENT OF THE UNITED STATES SO UH YOU KNOW IT IT LET YOU KNOW,1,"uh, political, uh, isolation. I mean, we have the same things today. So, we've got a country where there's close to two hundred fifty million people, and we find two candidates that everybody hates to run for president of the United States, so. Uh, you know, it- it let you know,",20.49
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_m_02_1_part_77.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_m_02_1_part_77.txt,AND GRANTS AND MONEY THAT'S OUT THERE THAT YOU CAN GET BY BEING THE OLDEST BLACK TOWN THAT WHICH YOU KNOW BY IT WAS FLOODED,1,"and grants and money that's out there that you can get by being the oldest black town that- which, you know, /by it was/ flooded.",6.424
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_m_03_1_part_11.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_m_03_1_part_11.txt,WHERE NEIGHBORS DO NOT CARE TO SPEAK TO ONE ANOTHER OR TO UNDERSTAND HEY UH I JUST MOVED IN OVER HERE YOU KNOW MY NAME IS SUCH AND SUCH I HAVE A SON I HAVE A DAUGHTER NOT A LOT OF PEOPLE DO THAT YOU KNOW SO THAT'S ONE OF THE THINGS I'VE PICKED UP UM,1,"where neighbors do not care to speak to one another or to understand, hey, uh, I just moved in over here, you know, my name is such and such, I have a son, I have a daughter. Not a lot of people do that, you know, so that's one of the things I've picked up. Um,",20.428
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag4_m_01_1_part_38.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag4_m_01_1_part_38.txt,UH WHAT TO ADD SO SHE WAS TH SHE WAS FREEBASING SO FREEBASING PREPARING IT HERSELF AND SHE DID THAT FOR A WHILE EVENTUALLY SHE UH THEN SHE STOP STOPPED DOING THAT IN LIKE IT WAS UH NINETEEN THINK SOMEWHERE AROUND NINETEEN EIGHTY SIX BECAUSE YEAH SHE WAS DOING IT BACK IN THE UM,1,"uh, what to add. So she was th- she was freebasing so freebasing, preparing it herself, and she did that for a while eventually she uh, then she stop- stopped doing that in like /it was/ uh, nineteen- think somewhere around nineteen eighty six. Because yeah, she was doing it back in the um-",21.151
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_02_1_part_175.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_02_1_part_175.txt,I USUALLY CAN TELL WHEN SOMEONE ESPECIALLY SOMEONE MY AGE OR SOMEONE FORTY OR OVER I CAN USUALLY TELL IF THEY'RE FROM DC OR NOT OR IF THEY YOU KNOW MIGRATED HERE FROM SOUTH OR IF THEY CAME FROM LIKE THE OHIO VALLEY HERE,1,I usually can tell when someone- especially someone my age or someone forty or over I can usually tell if they're from DC or not or if they you know migrated here from South or if they came from like the Ohio Valley here.,18.024
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_m_02_1_part_26.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_m_02_1_part_26.txt,BUT I DO I DID HEAR OF SOME BEING CALLED A N WHATNOT AND I DID PARTICIPATE IN UH SOME OF THE SCHOOL WE DID HAVE ONE INCIDENT WHEN I WAS IN THAT AT HIGH SCHOOL WHERE WE DONE FELT THAT BLACK STUDENTS WAS BEING TREATED DIFFERENT BECAUSE IT SEEMED LIKE THERE WAS MORE BLACKS BEING SUSPENDED,1,"[But I] do- I did hear of some being called a n- whatnot, and I did participate in uh, some of the school- We did have one incident when I was in that- at high school where we done felt that black students was being treated different because it seemed like there was more blacks being suspended",15.095999999999998
